r_A_r_C,delta_chi_pauling,delta_chi_mulliken,delta_size,entropy_mixing,n_components,vec,delta_hmix,omega,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,label
1.9139770677782475,0.39035169881393894,0.47504116875767605,0.21729240290327023,11.509619747247319,4.0,4.0,-1.2189955901354246,11.279347258757873,0.2622881386728838,0.24267293100203036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667652775320221,0.0,0.0,0.2282736527930637,0
1.9391565861711582,0.3852588458113443,0.471265041506842,0.21570997940943892,11.518945651930606,4.0,4.0,-1.1873950262071133,12.027813283012685,0.23470823015710157,0.2594235688621736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24744072618249147,0.0,0.0,0.2584274747982333,0
1.922628909396018,0.38897188696058743,0.47446315236867853,0.21753273254213318,11.521751471894897,4.0,4.0,-1.21039303076544,11.523975197497817,0.25406513580583806,0.25059422422191374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577913923269712,0.0,0.0,0.23754924764527696,0
1.9269220703808307,0.39167823326487705,0.4804810024813609,0.22366209269640838,11.50383427897929,4.0,4.0,-1.2272947073079632,11.424540168869898,0.26200336398177626,0.27321227341737536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23477411137577714,0.0,0.0,0.23001025122507127,0
1.9267056337567017,0.3864834348137521,0.4708986318823165,0.21443522113668304,11.522350585863537,4.0,4.0,-1.194955563083486,11.766509690438903,0.24398027173393833,0.24481748206743495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26169479637067883,0.0,0.0,0.24950744982794787,0
1.9292137474409012,0.3895230704349025,0.47665905638642886,0.22019596314723316,11.518935273588122,4.0,4.0,-1.213825779208272,11.554312857271599,0.2529986514167373,0.26403458204282304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24662861809343867,0.0,0.0,0.236338148447001,0
1.9467700054173767,0.38712966453570874,0.47401437229855703,0.21929990582047865,11.507655264897672,4.0,4.0,-1.198955017308243,11.624887576511,0.23579577499586643,0.2743693927026121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559617489142075,0.0,0.0,0.23387308338731394,0
1.9047132031940135,0.3894650863709785,0.4738171140777762,0.21571485057311363,11.514299485152293,4.0,4.0,-1.21346442801563,11.535556931932714,0.2676959698179131,0.23279374154851862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25581294540797084,0.0,0.0,0.24369734322559744,0
1.9203720542058162,0.390304596094906,0.47566958234123496,0.2184635366251813,11.510645174814815,4.0,4.0,-1.2187014218624614,11.277794295696246,0.25848958448124737,0.2507709756997742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26501711078083207,0.0,0.0,0.22572232903814643,0
1.927171984462624,0.3889475148839233,0.47442531103885777,0.2178849442320698,11.516703352512302,4.0,4.0,-1.2102413546750381,11.436748700589533,0.2507689918991933,0.25443985824590976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263186908637312,0.0,0.0,0.23160424121758505,0
1.9240021632662294,0.38565459639884586,0.4697847878494925,0.21324496355474265,11.521152895387498,4.0,3.9999999999999996,-1.1898357417884535,11.927854366964263,0.24385903168942039,0.2399636385955125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573919026006871,0.0,0.0,0.2587854271143799,0
1.9129832867857608,0.38825501605952045,0.47274090695284593,0.21528361306867486,11.521138253188148,4.0,4.0,-1.2059356599630278,11.663584277718812,0.258561534291343,0.2374744427581594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25596770598752017,0.0,0.0,0.24799631696297753,0
1.9212862631567218,0.38964600967872653,0.47599227519510745,0.21892553083029503,11.52212251352241,4.0,4.0,-1.214592102868434,11.546687106102583,0.25789785107611696,0.2543247169532864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24914208480507838,0.0,0.0,0.2386353471655183,0
1.9240506362247314,0.39090135011836047,0.4789781387370774,0.22201481304046464,11.512838691065381,4.0,4.0,-1.222430924194856,11.51321757445989,0.26129398771991175,0.26623001768099913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369405292082708,0.0,0.0,0.23553546539081832,0
1.9377465136657792,0.387815508523961,0.47556328597966496,0.21980453203597633,11.515708362034701,4.0,4.0,-1.203206949213588,11.825527938687854,0.24399944410936938,0.27040571253625806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23780182634198757,0.0,0.0,0.247793017012385,0
1.9363764987623566,0.38472579827394066,0.46916607936701565,0.2134659306992041,11.518085376862988,4.0,4.0,-1.184111518860167,11.931259002469485,0.23323962051890224,0.24972946401584636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620471565458632,0.0,0.0,0.25498375891938824,0
1.9078650968744997,0.3897562542465384,0.47470790278959996,0.21675619175829355,11.517499946760502,4.0,4.0,-1.2152795017943385,11.523938332361569,0.26662184104005165,0.2381642995515731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533246642496694,0.0,0.0,0.24188919515870588,0
1.9139978619446039,0.3907118129517167,0.47790615828772864,0.22033211623517523,11.516337812362632,4.0,4.0,-1.2212457662401381,11.566271954627565,0.267448864177102,0.25416954242835815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372243438110419,0.0,0.0,0.24115724958349793,0
1.940268204285264,0.38649184192207053,0.4730234405527917,0.217547577771677,11.519249940540613,4.0,4.0,-1.1950075509785183,11.847489411700145,0.2375647874488886,0.2651111072636611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24901186434863523,0.0,0.0,0.2483122409388151,0
1.9333020794231226,0.3892035899310109,0.47674228076337927,0.22061461442318459,11.516797104052728,4.0,4.0,-1.2118354753214917,11.60472324683077,0.24998837004870914,0.26859010067521183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438445293292877,0.0,0.0,0.23757699994679135,0
1.9240059064891395,0.3900896484192558,0.4777886820962202,0.22090800809504973,11.517324675810357,4.0,4.0,-1.217359470430869,11.611775157750351,0.2589896714138662,0.2630628712167434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372326160083715,0.0,0.0,0.240714841361019,0
1.9152407535357048,0.39021901872120823,0.47603319617438256,0.21846497984598864,11.51942082495062,4.0,4.0,-1.2181670605739414,11.4560249064536,0.2629261130959562,0.24825610499498163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252809025659721,0.0,0.0,0.23600875624934123,0
1.9199236684512606,0.3885899385309906,0.4744216827582206,0.21739259584825066,11.524819832296286,4.0,4.0,-1.2080171226201524,11.690630197721774,0.25593307993922604,0.2491531314787304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24828394745810642,0.0,0.0,0.24662984112393713,0
1.9475543503311803,0.3842311541235302,0.46951333299918974,0.21474471346792923,11.511299604481307,4.0,4.0,-1.1810686383928002,11.93150171521036,0.2260567690265254,0.2622610817672632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261143387076125,0.0,0.0,0.25053876213008636,0
1.9424936977588505,0.38576776639396243,0.4703150554266794,0.2154352703737001,11.503680820711654,4.0,4.0,-1.190534156708694,11.566062891890004,0.23245850257972522,0.25850768594454804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758368761008143,0.0,0.0,0.23319693537491243,0
1.9274835255056106,0.38413069912910897,0.4676311571501433,0.21139405099599257,11.514533792345684,4.0,4.0,-1.180451152107344,12.062366451431878,0.23699345062942256,0.23737276919233036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26039620600079,0.0,0.0,0.2652375741774571,0
1.94847722062357,0.38606426501057794,0.4737858360343478,0.2188882836856247,11.507566913831697,4.0,4.0,-1.1923649337452622,11.961541526763085,0.2327582946813461,0.27629441572841346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23946078132404952,0.0,0.0,0.25148650826619096,0
1.9420650868848546,0.3853978890073263,0.473222220759104,0.21783633528615237,11.502844953092414,4.0,4.0,-1.1882522628104273,12.211967553174128,0.2356515919840168,0.269454205780555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278159119630879,0.0,0.0,0.26707829027234037,0
1.9076823412740693,0.3895151736242029,0.4746632076930802,0.21680377091843772,11.518499187405672,4.0,4.0,-1.2137765638679439,11.594151289425831,0.2667373906390736,0.23855652638728186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494601966178365,0.0,0.0,0.24524588635580813,0
1.9033884620078738,0.38901846016794056,0.47455204419652586,0.21682315948318054,11.513215740479566,4.0,4.0,-1.2106828988114844,11.765328375145348,0.27063921069566194,0.23671821597319842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23843273321756386,0.0,0.0,0.2542098401135757,0
1.915081646634556,0.38672160459995,0.4697580077830733,0.21249687637155812,11.513875125122636,4.0,4.0,-1.1964287957148803,11.705682632451444,0.2512322446939724,0.23021103171691742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676212386056995,0.0,0.0,0.25093548498341084,0
1.9382928752768391,0.3891910992235813,0.4772734552514698,0.22156145463744756,11.510584848786573,4.0,4.0,-1.2117576937188763,11.597621485352136,0.24736581522162135,0.27526108819270273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24189265599623833,0.0,0.0,0.23548044058943765,0
1.9114981158741853,0.38730185053310456,0.471109254321858,0.2137091431359468,11.518165692065327,4.0,4.0,-1.2000217874109382,11.762258243892438,0.25678954972003387,0.23192033333577944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25742331254073597,0.0,0.0,0.2538668044034507,0
1.9191259512120376,0.3879198833835919,0.4727566969881275,0.21569709914564614,11.523886297423733,4.0,4.0,-1.2038546873947165,11.685081299294273,0.253490977698563,0.24309488073517607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25619859890435537,0.0,0.0,0.24721554266190554,0
1.9231391538342577,0.38934363447625,0.47628741601906327,0.21941146785817509,11.52205752383671,4.0,4.0,-1.2127077256574064,11.658698616839445,0.2568379480250649,0.2577887164051715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24177294008219327,0.0,0.0,0.24360039548757045,0
1.9163617993041298,0.3888961424822267,0.47456678143004716,0.21728861083819204,11.523759446417207,4.0,4.0,-1.209921677100451,11.662944386460463,0.2591512775725109,0.24624278767214147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24835682621872288,0.0,0.0,0.2462491085366248,0
1.9122037641870953,0.38802148958470056,0.4727769123423947,0.2153923863075662,11.52159148383791,4.0,4.0,-1.204485411036239,11.75154203195691,0.2593192998834348,0.23775123658610886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505847269379674,0.0,0.0,0.25234473659248896,0
1.8971777535365941,0.39041068667854967,0.47534997308845917,0.2168604586908964,11.507077768289726,4.0,4.0,-1.2193640341825338,11.52351344671288,0.27748705509619476,0.23175374532783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24667729013607442,0.0,0.0,0.24408190943989636,0
1.9277730644482984,0.386815510153368,0.4726093191883537,0.216245409652087,11.524766603714923,4.0,4.0,-1.1970099111616834,11.894180161205341,0.2460877695312439,0.25203871757898366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24693421966799015,0.0,0.0,0.2549392932217823,0
1.934562325453862,0.3849372431879822,0.46908910927954434,0.2132607372052571,11.517640853188606,4.0,4.0,-1.1854134495453101,11.876054123217756,0.23457506536907302,0.24743424302768607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651120245818659,0.0,0.0,0.25287866702137496,0
1.9370220770490036,0.3847346864131784,0.4694340369576663,0.21377165476205007,11.518742802195623,4.0,4.0,-1.1841662314355736,11.960490236436515,0.23316886611518176,0.2513312133803013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25934526484592507,0.0,0.0,0.25615465565859186,0
1.9051228509752984,0.3866876884004363,0.47122369023186744,0.2140829899951394,11.509571367511485,4.0,4.0,-1.1962189468837836,12.019370843738193,0.26313242088932876,0.23017599355774895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23963067261072962,0.0,0.0,0.2670609129421927,0
1.9205157752724307,0.39011236600646937,0.4757179280683654,0.2185305266982297,11.515370790386243,4.0,4.0,-1.2175012648893244,11.354740857591315,0.25830679437718856,0.2514925815107275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26074223437651173,0.0,0.0,0.22945838973557223,0
1.9292748272449982,0.3867406067064858,0.4702915824357382,0.21408967653349803,11.507213502035281,4.0,4.0,-1.1965463750056056,11.500478345376791,0.24164415043871731,0.24416004425963653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27864567499691456,0.0,0.0,0.23555013030473157,0
1.9214161516479717,0.39080555721726445,0.47648765532550874,0.21934973419393075,11.506218438575782,4.0,4.0,-1.2218318684151728,11.206749593353166,0.2593672172679143,0.2539983144671078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650959839780297,0.0,0.0,0.2215384842869483,0
1.9187153087898488,0.3909642452307249,0.4785465451702953,0.22120820687797826,11.515319738768284,4.0,4.0,-1.2228243283906433,11.511323359487708,0.2647563018412964,0.25992453292735906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23828427175985714,0.0,0.0,0.23703489347148743,0
1.8965849584304593,0.3881754349710903,0.47285028500404186,0.2151427180134938,11.503320550588752,4.0,4.0,-1.2054413465199614,11.859507265995106,0.2740538944287811,0.22738636418658717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238039385298765,0.0,0.0,0.26052035608586677,0
1.9461018136648296,0.387772850458357,0.4751800475434728,0.22034986968220396,11.506490665712647,4.0,4.0,-1.2029422684207947,11.60142218748145,0.23835956317303142,0.2771179201493928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516887820567419,0.0,0.0,0.23283373462083395,0
1.9204916455382288,0.39150410834493526,0.4800613760288702,0.2228122341568483,11.507621166703624,4.0,4.0,-1.2262037348077026,11.51542970095388,0.26615272024808145,0.2664949283405747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23080478515548278,0.0,0.0,0.23654756625586107,0
1.912986488866863,0.3868933010272608,0.4731625129542224,0.2164491030812609,11.509309567357393,4.0,4.0,-1.1974914110381651,12.105415611140863,0.25978488024643126,0.24351770160663957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22792911635201185,0.0,0.0,0.2687683017949174,0
1.9229643882983942,0.38322523121006963,0.46765968475146147,0.21166842685132398,11.501921489167563,4.0,4.0,-1.1748926226880907,12.406095011788167,0.24081577506868004,0.23673641145482704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393807310636169,0.0,0.0,0.28306708241287604,0
1.9371935021948323,0.38432289507312994,0.4699849345057048,0.21434767438973512,11.515160632221681,4.0,4.0,-1.1816327014191363,12.186814215490367,0.23353491821399713,0.2545115740880464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24438534841504525,0.0,0.0,0.26756815928291117,0
1.9151637927168585,0.38608161233177624,0.47024413981768765,0.21332754275714344,11.51842973356768,4.0,4.0,-1.1924720910456315,11.977848895934724,0.2521092970119312,0.23428739675305352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501582318125145,0.0,0.0,0.26344507442250087,0
1.944666645005556,0.3855830787769108,0.4719420625804505,0.21683890383296853,11.515880934470218,4.0,4.0,-1.1893944851126514,11.910663104002449,0.23234551042157553,0.2665292717692964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25093614205131737,0.0,0.0,0.2501890757578108,0
1.9525558461610644,0.3839847680077419,0.4694988467995998,0.21525640133158147,11.50513044024077,4.0,4.0,-1.1795544164956753,11.899256888900219,0.22293656569512904,0.26758969185516396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627719571623318,0.0,0.0,0.24670178528737527,0
1.9410290813979312,0.38556563271159844,0.47361294109678137,0.21817120618443042,11.5003684662639,4.0,4.0,-1.189286857026362,12.225173171480753,0.23712879663158196,0.2698243551146867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22495620972073863,0.0,0.0,0.2680906385329927,0
1.9223530808711264,0.38798491532835333,0.4735124562026132,0.2166798863488938,11.525432197024038,4.0,4.0,-1.204258356178796,11.72303098632564,0.2522555718029284,0.24869662907420836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512470847556085,0.0,0.0,0.24780071436725476,0
1.9349909163638768,0.3855952114891076,0.4702671363191349,0.2144555382088313,11.519922880712683,4.0,4.0,-1.1894693369866371,11.822860439637102,0.23651689342636514,0.25121962670175174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626628642105473,0.0,0.0,0.2496006156613359,0
1.9233236640361482,0.3860646459574749,0.4707150253114402,0.2141399931694688,11.522970159838625,4.0,4.0,-1.192367286866164,11.937644686160892,0.24611952256339337,0.242369196186192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252437588000533,0.0,0.0,0.25907369324988166,0
1.8181818181818181,0.17151894939043907,0.25951878544721957,0.15117463281588064,11.52565131835077,4.0,4.25,-0.23535,103.47865407127757,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
1.8199807339813279,0.17142372338181566,0.2594886636386929,0.15076853036304014,11.525396339794753,4.0,4.251501610153141,-0.23508874350468206,103.77016979133644,0.24716502918964794,0.0,0.24922807092834004,0.0,0.0,0.2515016101531406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521052897288714,0
1.8186766196231114,0.17467428418644576,0.2644046987608857,0.15202072680619189,11.516674932090952,4.0,4.264945574644868,-0.24408884444837772,100.07384102263076,0.2515955088365845,0.0,0.2510545622583676,0.0,0.0,0.2649455746448674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23240435426018052,0
1.8132918421155928,0.1714494790234148,0.25912443416227005,0.15212255589825482,11.524212286993729,4.0,4.244684017594105,-0.23515939085920282,102.9943618834813,0.25744101253764007,0.0,0.24964028752741374,0.0,0.0,0.24468401759410577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24823468234084037,0
1.8193732312004256,0.1687778636147472,0.25530717548108117,0.15016176499630485,11.520630117112217,4.0,4.239028745755181,-0.22788773797086564,106.70831217927575,0.2462998328595021,0.0,0.2518041385679501,0.0,0.0,0.23902874575518182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26286728281736593,0
1.8176413986231332,0.16720998716606655,0.2526213584637683,0.15024213020333196,11.514573671936013,4.0,4.230104553392873,-0.22367343846460916,108.51389169759398,0.24831418113071624,0.0,0.26454274171206854,0.0,0.0,0.23010455339287259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570385237643426,0
1.82577970594553,0.17206482451484809,0.26093525918295374,0.14964388818681637,11.51904472918992,4.0,4.261152783581291,-0.23685043068260375,103.53381259951037,0.23863261808012246,0.0,0.2416358329919782,0.0,0.0,0.2611527835812904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25857876534660895,0
1.8158069002301702,0.17343458652751936,0.2625537383431807,0.15199865152980427,11.518331364915948,4.0,4.256946973143735,-0.24063644643177284,100.79884996950564,0.2544220309054638,0.0,0.23205355780183576,0.0,0.0,0.2569469731437345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25657743814896594,0
1.8086194491649363,0.16929721525733682,0.2556363675313111,0.15220966191383098,11.50225603504799,4.0,4.23145002983648,-0.22929237675111236,104.40500440178194,0.2625917317880381,0.0,0.23188574618311247,0.0,0.0,0.2314500298364792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27407249219237034,0
1.8306130858245329,0.1685238963837757,0.25551624005071133,0.14769879904355943,11.514689642367223,4.0,4.249331608254804,-0.22720242921895664,108.38179250565786,0.22941495897409042,0.0,0.2609366301859673,0.0,0.0,0.2493316082548038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26031680258513845,0
1.8145373495097725,0.1727208287897522,0.2613511587768353,0.15205346615080317,11.519175037004448,4.0,4.252291622896606,-0.23865987758255114,101.45154701604862,0.25589046754828054,0.0,0.23344195296261164,0.0,0.0,0.25229162289660556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583759565925023,0
1.8136904326594896,0.1699271577729858,0.2566451880253048,0.1517791357929456,11.518925763921077,4.0,4.237939727009336,-0.23100191159044167,104.90738648401761,0.25621800944344825,0.0,0.2630101186253827,0.0,0.0,0.23793972700933605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283214492183297,0
1.8074094602420043,0.1677306692235564,0.25284201025970165,0.15241254287238107,11.506251388158713,4.0,4.222775254859533,-0.22506861918545673,106.63639088204044,0.26455440999789887,0.0,0.26383081411464615,0.0,0.0,0.222775254859533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24883952102792203,0
1.8134446826639259,0.17038415518357755,0.25755654902693026,0.15169400821518558,11.519837558476215,4.0,4.240486818485182,-0.2322460827009715,104.02703805011903,0.25617467706521874,0.0,0.24127790385963022,0.0,0.0,0.24048681848518144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620606005899696,0
1.8179236714717462,0.17124016385623778,0.25932019281218166,0.15088987481524938,11.509011883196175,4.0,4.249408318156943,-0.23458554974008927,103.27110931858378,0.2494705383808389,0.0,0.22819612129547592,0.0,0.0,0.2494083181569431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272925022166742,0
1.823317726935642,0.17129656225094866,0.259479651088094,0.15004407361489402,11.524115109349134,4.0,4.254450530433799,-0.23474009791194506,104.29297862025986,0.24205815485508383,0.0,0.25054481671534806,0.0,0.0,0.25445053043379906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25294649799576907,0
1.8320413656882344,0.16958425842083835,0.257357245850099,0.14759321281464746,11.513551057946025,4.0,4.256166973388025,-0.23007056563316547,107.16337432691931,0.2277951120276102,0.0,0.2527214038658225,0.0,0.0,0.2561669733880252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633165107185421,0
1.8150555314466907,0.17050950809925833,0.25782439327986684,0.15144284504025202,11.522332000977276,4.0,4.242549185754039,-0.2325879388180083,104.1311032374276,0.2538707030402861,0.0,0.2439445444647414,0.0,0.0,0.2425491857540394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596355667409331,0
1.8142974743799858,0.1716054143238311,0.25952684597362385,0.15185834652279617,11.52240084930457,4.0,4.246769801058848,-0.23558734580202986,102.77002500412006,0.2556828294244859,0.0,0.24013737875588856,0.0,0.0,0.2467698010588484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574099907607771,0
1.816681257411696,0.1720178871954047,0.26023057672322847,0.15159301218566745,11.525418583431373,4.0,4.250774653634635,-0.23672122812136778,102.72295308440843,0.2525701178623736,0.0,0.2475530927676257,0.0,0.0,0.2507746536346346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24910213573536621,0
1.810172751955541,0.17422491792870307,0.26344964658415587,0.15328400446070797,11.516259030305164,4.0,4.254627178018165,-0.24283457621810667,99.3231670927961,0.263617271788169,0.0,0.23123841661994168,0.0,0.0,0.25462717801816465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25051713357372474,0
1.8102771467553114,0.17322955349705743,0.2616983685271713,0.15321875239901778,11.519132750831233,4.0,4.2494545289985535,-0.24006782563831905,100.71677973860628,0.26342367995365484,0.0,0.25154928821425776,0.0,0.0,0.24945452899855333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2355725028335341,0
1.806733253631858,0.17371609083453532,0.26231113170333076,0.1539339256675867,11.516393319277231,4.0,4.248274411621318,-0.24141824171866022,99.70913499790753,0.2690823563287786,0.0,0.24604226839365548,0.0,0.0,0.24827441162131791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23660096365624797,0
1.8050585328185846,0.1735361304848395,0.26203349881018595,0.15405835487377237,11.514515514555242,4.0,4.246201201637524,-0.24091830866920994,99.5439577829695,0.27121418454429685,0.0,0.23573805879722814,0.0,0.0,0.2462012016375234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24684655502095165,0
1.828340972112299,0.16994381631604952,0.25783710416462907,0.14841333351190827,11.511194839604642,4.0,4.254268586898616,-0.23104720563250544,106.11509028339172,0.23318990836212167,0.0,0.24052290625289338,0.0,0.0,0.2542685868986152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27201859848636983,0
1.8259263363288218,0.1699117757348446,0.2576638425805424,0.1489104612754374,11.510753673515593,4.0,4.251587215076259,-0.23096009226694503,105.82931145965354,0.23669818641419124,0.0,0.23769504160605018,0.0,0.0,0.2515872150762582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740195569035005,0
1.8048065891230691,0.17133122871430181,0.2584184360266729,0.1537186740674805,11.513276298173706,4.0,4.2357841975151285,-0.23483511946201918,102.154801023664,0.27070207719717376,0.0,0.25377635578501145,0.0,0.0,0.23578419751512825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397373695026866,0
1.8217479815313062,0.1756744872909939,0.26616759669320394,0.15166246628005117,11.511239111835,4.0,4.27337609502845,-0.24689220387962862,99.25732379440392,0.24757949869250556,0.0,0.24671446206211237,0.0,0.0,0.27337609502844923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323299442169329,0
1.8261674088443682,0.17147828295771067,0.25999005209310394,0.1494351150376115,11.520848607946585,4.0,4.2586237528109105,-0.23523841220899747,104.31665463527999,0.23776969163452433,0.0,0.2464581846758106,0.0,0.0,0.2586237528109105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25714837087875464,0
1.823449487261372,0.16995213317846233,0.25714672643671244,0.1498750055066193,11.514031700059407,4.0,4.247553723550641,-0.23106982057527842,106.07816905037728,0.24160597243645435,0.0,0.2723757412199666,0.0,0.0,0.24755372355064062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23846456279293837,0
1.822997136628348,0.169790568697283,0.25713118404448737,0.1496612511572391,11.522271824989318,4.0,4.247320521251682,-0.23063069774837425,105.93737671447319,0.24144036572986355,0.0,0.2501171310671558,0.0,0.0,0.2473205212516817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261121981951299,0
1.8294522619201883,0.17099293313622846,0.2594184025838029,0.14858070409920918,11.517564810132715,4.0,4.259963699529676,-0.23390866546024552,105.23448760642736,0.23256871403232415,0.0,0.24872589118382335,0.0,0.0,0.25996369952967563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25874169525417684,0
1.811484261246733,0.1722577408060225,0.2601187170493942,0.15288522498284882,11.510416931605251,4.0,4.245828343917494,-0.23738183414075859,102.0340500436888,0.2613433327888691,0.0,0.2655797068610521,0.0,0.0,0.24582834391749386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22724861643258498,0
1.8114561420280724,0.16703977633959283,0.25205502922732703,0.15134996997925926,11.50968610126156,4.0,4.2238499276609645,-0.22321829503664956,107.81742004904432,0.2574849407248055,0.0,0.2558338806803694,0.0,0.0,0.2238499276609646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628312509338606,0
